rpm,amostra_ajustada,tempo
576.92,253.28219503276708,0.0
862.07,292.2747557350691,0.001002161524857536
443.79,332.0038243933002,0.002004323049715072
862.07,373.2099291010389,0.003006484574572608
872.09,416.45851280933556,0.004008646099430144
882.35,462.0602955617966,0.00501080762428768
1271.19,510.1374687872986,0.006012969149145216
1196.81,560.7409669574406,0.0070151306740027525
1159.79,613.9572155402142,0.008017292198860288
1587.3,669.8016943242087,0.009019453723717824
1562.5,728.1314381667917,0.01002161524857536
1562.5,788.7304765653721,0.011023776773432897
1913.27,851.264441585084,0.012025938298290432
1963.35,915.1859807056263,0.013028099823147968
2261.31,979.8513941993214,0.014030261348005505
2295.92,1044.7252305551378,0.01503242287286304
2625.0,1109.5412138853994,0.016034584397720576
2319.59,1174.3600224808279,0.017036745922578114
2638.19,1239.3514101547519,0.018038907447435647
2985.07,1304.4696511351478,0.019041068972293185
3000.0,1369.4977847000284,0.02004323049715072
3030.3,1434.298633725653,0.021045392022008256
3325.12,1498.798675011744,0.022047553546865793
3308.82,1562.8411867213576,0.023049715071723327
3640.78,1626.1640270906007,0.024051876596580864
3640.78,1688.4597415891851,0.0250540381214384
4004.85,1749.4851740280988,0.026056199646295936
3909.95,1809.2063019987404,0.027058361171153473
3928.57,1867.805630723416,0.02806052269601101
4225.35,1925.4429931849918,0.029062684220868544
4225.35,1982.0350072614935,0.03006484574572608
4556.07,2037.2782410615112,0.031067007270583615
4599.06,2090.822542040667,0.03206916879544115
4577.46,2142.4177757828706,0.033071330320298686
4838.71,2191.882365208603,0.03407349184515623
4838.71,2238.9937890940687,0.03507565337001376
5044.84,2283.490697817955,0.036077814894871295
5184.33,2325.1730358288905,0.037079976419728836
5113.64,2364.0275555512108,0.03808213794458637
5160.55,2400.219385912803,0.0390842994694439
5405.41,2433.9228891724615,0.04008646099430144
5405.41,2465.278759654425,0.04108862251915898
5405.41,2494.5113660716515,0.04209078404401651
5405.41,2521.907948709295,0.043092945568874046
5641.59,2547.661683574086,0.044095107093731586
5479.45,2571.820611096701,0.04509726861858912
5691.96,2594.311027603177,0.046099430143446654
5769.23,2614.9539469314195,0.047101591668304195
5691.96,2633.5551745766393,0.04810375319316173
5743.24,2649.956177921274,0.04910591471801926
5921.05,2663.9747990873666,0.0501080762428768
5795.45,2675.43181516404,0.05111023776773434
5895.2,2684.2390859711763,0.05211239929259187
5947.14,2690.417264967,0.05311456081744941
5947.14,2694.145911877268,0.054116722342306946
5641.59,2695.7809836227725,0.05511888386716448
6000.0,2695.6551810829346,0.05612104539202202
5743.24,2693.885585727064,0.057123206916879554
6000.0,2690.4198730010253,0.05812536844173709
5821.92,2685.1801968094883,0.05912752996659462
5947.14,2678.180554340449,0.06012969149145216
5795.45,2669.5941362789604,0.0611318530163097
5717.49,2659.7107730184616,0.06213401454116723
5795.45,2648.7851648553187,0.06313617606602477
5769.23,2636.9437489187585,0.0641383375908823
5717.49,2624.2500743826513,0.06514049911573984
5717.49,2610.7860476556707,0.06614266064059737
5795.45,2596.704477580762,0.0671448221654549
5381.17,2582.2670455640996,0.06814698369031245
5641.59,2567.702008026283,0.06914914521516999
5529.95,2552.9898053910824,0.07015130674002752
5717.49,2537.930261146169,0.07115346826488506
5454.55,2522.4198319894385,0.07215562978974259
5429.86,2506.564072139257,0.07315779131460012
5381.17,2490.519976861023,0.07415995283945767
5381.17,2474.306794348642,0.0751621143643152
5405.41,2457.785891630809,0.07616427588917274
5405.41,2440.7892869515013,0.07716643741403027
5160.55,2423.2440414009016,0.0781685989388878
5479.45,2405.181202836026,0.07917076046374534
5067.57,2386.744668376345,0.08017292198860287
5113.64,2368.1798148483863,0.08117508351346042
5113.64,2349.6556702638823,0.08217724503831796
5090.5,2331.14090946955,0.08317940656317549
5000.0,2312.4720373232785,0.08418156808803302
5257.01,2293.483509281243,0.08518372961289056
4729.73,2274.1575607682184,0.08618589113774809
5136.99,2254.6582896622276,0.08718805266260564
4751.13,2235.2419629659344,0.08819021418746317
4772.73,2216.1837567017838,0.0891923757123207
4794.52,2197.6531754767793,0.09019453723717824
4772.73,2179.6336719836563,0.09119669876203577
4816.51,2162.0480540618364,0.09219886028689331
4493.09,2144.8911085680434,0.09320102181175086
4906.54,2128.20973249918,0.09420318333660839
