,amostras
1350,6876.742549032823
1351,6918.914124623296
1352,6958.577306637896
1353,6995.848076164837
1354,7031.175188305373
1355,7064.776242229524
1356,7096.345280721858
1357,7125.251810199465
1358,7150.652768424151
1359,7171.453929347939
1360,7186.694677835218
1361,7196.150807713293
1362,7200.477784678558
1363,7200.881632812524
1364,7198.582614636254
1365,7194.152614428765
1366,7187.177334081691
1367,7176.762957315441
1368,7162.368536905806
1369,7143.911074930516
1370,7121.408515682623
1371,7095.115955014319
1372,7065.636539464361
1373,7033.506777778623
1374,6999.012846623739
1375,6962.406355499994
1376,6923.991146584436
1377,6883.939760524061
1378,6842.148484757312
1379,6798.384427640794
1380,6752.633990358999
1381,6705.361143082159
1382,6657.324263136208
1383,6609.1083885332855
1384,6560.994011857788
1385,6513.142408814407
1386,6465.631334089389
1387,6418.506246966553
1388,6371.958013582955
1389,6326.201470474566
1390,6281.275727766657
1391,6237.126064773911
1392,6193.596383062074
1393,6150.347911569124
1394,6107.07814636074
1395,6063.751582445959
1396,6020.4348433339155
1397,5977.048565109136
1398,5933.326463499441
1399,5888.835993471512
1400,5843.266082919781
1401,5796.810346237197
1402,5749.956939460019
1403,5703.182406629268
1404,5657.221237317519
1405,5613.093378570319
1406,5571.402911615554
1407,5531.976610061617
1408,5494.335020645201
1409,5458.089487517487
1410,5423.026433153307
1411,5389.222701846846
1412,5357.045241564334
1413,5327.0345223259765
1414,5299.597753086716
1415,5274.791519818312
1416,5252.695728895317
1417,5233.745618944742
1418,5218.631050370169
1419,5208.047182481405
1420,5202.26380234049
1421,5200.87343016734
1422,5203.12891163432
1423,5208.444981005244
1424,5216.566530560885
1425,5227.63834462806
1426,5242.136101785854
1427,5260.424945692019
1428,5282.663147923858
1429,5309.129756469042
1430,5340.194532357927
1431,5375.987256386632
1432,5416.2690860975135
1433,5460.612455157146
1434,5508.490773172055
1435,5559.184908537944
1436,5612.058429782095
1437,5666.925989324005
1438,5723.682305738453
1439,5781.865140451423
1440,5841.068509983716
1441,5901.409917388576
1442,5963.259510662975
1443,6026.777598704662
1444,6091.8258101190095
1445,6158.00248579111
1446,6224.712474633465
1447,6291.378941267074
1448,6357.455230003159
1449,6422.240347461807
1450,6484.881312951396
1451,6544.672355608884
1452,6601.441199875614
1453,6655.484441397036
1454,6707.170813396795
1455,6756.891050228811
1456,6805.047134671553
1457,6851.751171541525
1458,6896.667331638503
1459,6939.105325415827
1460,6978.2579319858005
1461,7013.373957222816
1462,7043.768596568593
1463,7068.766225903014
1464,7087.346932643864
1465,7097.9444569337975
1466,7098.890761705747
1467,7088.713803456958
1468,7066.017788150331
1469,7029.587748395679
1470,6978.787385003317
1471,6914.000921651596
1472,6837.263540072526
1473,6753.1689495294395
1474,6669.545873586052
1475,6597.972172537231
1476,6552.928212601215
1477,6545.571928508321
1478,6575.312982528364
1479,6629.97141109235
1480,6694.277746045903
1481,6756.319226329793
1482,6808.5592216147625
1483,6846.66830824815
1484,6868.47042390475
1485,6873.389877531298
1486,6861.927048493125
1487,6835.149640781635
1488,6794.490376669806
1489,6741.861258256972
1490,6679.960902638839
1491,6612.316179008037
1492,6542.845788733767
1493,6475.639974142067
1494,6414.855980319679
1495,6363.37525828366
1496,6321.053954930579
1497,6285.165070420374
1498,6252.5395668601905
1499,6220.734420594528
1500,6187.904052707588
1501,6152.694685651732
1502,6114.332058811881
1503,6072.654617684716
1504,6028.139225837879
1505,5981.60738009667
1506,5933.873202896775
1507,5885.823039118797
1508,5838.404925949673
1509,5792.320981334223
1510,5747.9958416323825
1511,5705.720386352651
1512,5665.488902125191
1513,5626.816623821037
1514,5588.907952060121
1515,5551.115093173576
1516,5513.40631484734
1517,5476.139663836074
1518,5439.418932915834
1519,5403.318770708776
1520,5368.545575722992
1521,5336.34371040593
1522,5307.875856661103
1523,5283.667482094335
1524,5263.527669865271
1525,5246.969660354463
1526,5233.59025048182
1527,5223.204498700055
1528,5215.859340587642
1529,5211.757408851163
1530,5211.106439501131
1531,5213.966903009393
1532,5220.228535115677
1533,5229.834188000672
1534,5243.107289318992
1535,5260.610128763778
1536,5282.536455517069
1537,5308.528988920523
1538,5337.9427215727355
1539,5370.044089482755
1540,5404.381735250087
1541,5441.130197510894
1542,5480.82181465364
1543,5523.726872597648
1544,5569.522374229712
1545,5617.5488183846555
1546,5667.451468317714
1547,5719.435949458832
1548,5773.713837734917
1549,5830.020478214899
1550,5887.828513838021
1551,5946.592557924417
1552,6005.683955647204
1553,6064.376988968256
1554,6122.245943016063
1555,6179.631258766262
1556,6237.252231228326
1557,6295.3703178251935
1558,6353.703377987034
1559,6411.867374815012
1560,6469.438681618928
1561,6525.825979572741
1562,6580.585100253956
1563,6633.657399142635
1564,6685.164826536326
1565,6735.410586388189
1566,6784.894113730105
1567,6833.8604239233655
1568,6881.889674013346
1569,6928.021342569991
1570,6971.238468695737
1571,7010.792952647852
1572,7046.247415455268
1573,7077.562613357604
1574,7105.007212109286
1575,7128.6608717990175
1576,7148.2593687988
1577,7163.648540401433
1578,7174.995050395324
1579,7182.384211876472
1580,7185.516114477423
1581,7184.050919834563
1582,7178.120439897866
1583,7168.3253311988665
1584,7155.161401202256
1585,7138.549797017778
1586,7118.119141762381
1587,7093.733324738985
1588,7065.53052385842
1589,7033.85685593636
1590,6999.411629546881
1591,6963.1698931980645
1592,6926.096567707478
1593,6888.875920539161
1594,6851.807489694482
1595,6815.010501680629
1596,6778.482334095544
1597,6741.9011266960715
1598,6704.665512075336
1599,6666.192591675877
1600,6626.241037821829
1601,6585.095716205396
1602,6543.35324335367
1603,6501.420131307782
1604,6459.263511663784
1605,6416.61377294929
1606,6373.273065910212
1607,6329.140458363737
1608,6284.119732403928
1609,6238.1524713896715
1610,6191.160886609481
1611,6142.984568547819
1612,6093.6335085957535
1613,6043.586232853509
1614,5993.483222235583
1615,5943.533100617985
1616,5893.770505658425
1617,5844.667879074143
1618,5796.785407111003
1619,5750.173805102801
1620,5704.439598985404
1621,5659.035613184486
1622,5613.772446061749
1623,5569.211766459092
1624,5526.017772269959
1625,5484.068650796097
1626,5442.760433748567
1627,5402.072051456238
1628,5362.983012253076
1629,5326.81918260165
1630,5294.260876541829
1631,5264.963896493579
1632,5237.984574748578
1633,5212.371455631117
1634,5187.501093480612
1635,5163.268517632784
1636,5140.040653802433
1637,5118.260049600621
1638,5098.094584486006
1639,5079.370641463092
1640,5061.917895459509
1641,5046.424825376129
1642,5034.919764565887
1643,5030.362775895617
1644,5036.343060115012
1645,5056.42418265651
1646,5091.838235064644
1647,5140.137026094679
1648,5197.124890830252
1649,5259.131569966529
1650,5323.330609744498
1651,5387.539295177395
1652,5450.655225823221
1653,5512.8018355135255
1654,5574.620144010142
1655,5636.691789125448
1656,5699.249851577455
1657,5761.962452257311
1658,5824.328216598084
1659,5886.215512308688
1660,5947.801730264042
1661,6009.318075991033
1662,6070.980599505794
1663,6132.932783703329
1664,6195.065562541566
1665,6256.8857991011455
1666,6317.599192964646
1667,6376.293024369472
1668,6432.273673258872
1669,6485.489605035371
1670,6536.392839174869
1671,6585.389560102041
1672,6632.776623372262
1673,6678.839164677077
1674,6723.650980300583
1675,6767.085783657865
1676,6809.004792317569
1677,6849.311663958129
1678,6887.857870970096
1679,6924.292192668616
1680,6958.202549844764
1681,6989.407859905833
1682,7017.965780402358
1683,7043.970056884172
1684,7067.33800312715
1685,7087.787699396781
1686,7105.132036596547
1687,7119.5095022671885
1688,7131.262793336732
1689,7140.721224743154
1690,7148.103787334916
1691,7153.421237494513
1692,7156.23998735763
1693,7155.504574258933
1694,7149.612350408591
1695,7136.6850689992425
1696,7114.913732440234
1697,7082.791193814624
1698,7039.032739350054
1699,6982.497073235241
1700,6912.702007238434
1701,6830.524430177495
1702,6738.337555005392
1703,6639.8674214545235
1704,6540.445856777625
1705,6447.805577475161
1706,6372.204529832011
1707,6322.977524837959
1708,6302.134375523636
1709,6302.463440548986
1710,6313.031126985521
1711,6324.933327799327
1712,6332.604940767868
1713,6332.841314303753
1714,6323.9809199676465
1715,6305.608552805112
1716,6278.258429612901
1717,6243.120511031638
1718,6201.934490469519
1719,6156.651090597951
1720,6108.857242802704
1721,6059.550810715624
1722,6009.360865474831
1723,5958.893438802977
1724,5908.850403221669
1725,5859.805563362668
1726,5811.994661090219
1727,5765.285063797585
1728,5719.421690231448
1729,5674.506474966319
1730,5630.974438078116
1731,5589.119093013158
1732,5548.972016374011
1733,5510.411704859285
1734,5473.199771366271
1735,5437.11387543934
1736,5402.293406739318
1737,5369.458754428041
1738,5339.362072405661
1739,5312.0593148954895
1740,5287.1506744094895
1741,5264.417803039874
1742,5243.902886355582
1743,5225.72471634906
1744,5209.909241423305
1745,5196.329760626008
1746,5185.105284179841
1747,5176.800860853545
1748,5171.954588218736
1749,5170.9374927416775
1750,5174.172052629482
1751,5181.937218134075
1752,5194.103154142443
1753,5210.255179938595
1754,5230.157780681463
1755,5253.935893209728
1756,5281.613033657723
1757,5312.851515585848
1758,5347.147543472513
1759,5384.042636931021
1760,5423.381257656342
1761,5465.352770942236
1762,5510.107095853652
1763,5557.387026908619
1764,5606.740604019548
1765,5658.084793666629
1766,5711.55750219174
1767,5766.964665362366
1768,5824.030459272634
1769,5882.760789236693
1770,5943.15747676516
1771,6005.059508167205
1772,6068.213332921443
1773,6132.165748021675
1774,6196.286672981638
1775,6260.09436430654
1776,6323.612538207048
1777,6387.204542305166
1778,6450.788397924889
1779,6513.579490837546
1780,6574.743843568627
1781,6633.739141708352
1782,6690.065647502364
1783,6743.173138216803
1784,6792.557433490649
1785,6837.921230721914
1786,6879.386802820214
1787,6917.52932392068
1788,6953.101583652985
1789,6986.463422185054
1790,7017.327654333801
1791,7045.288495795669
1792,7070.214620443598
1793,7091.953943521623
1794,7110.243921790782
1795,7125.024208485722
1796,7136.415669114443
1797,7144.498739704214
1798,7149.247810068819
1799,7150.4668790815285
1800,7147.776186220496
1801,7140.778970743615
1802,7129.422258348377
1803,7114.1860380358585
1804,7095.737998204765
1805,7074.700344412316
1806,7051.762950449511
1807,7027.445217564328
1808,7001.811187821959
1809,6974.786356178912
1810,6946.539037887029
1811,6917.220378280286
1812,6886.679789912219
1813,6854.911594498589
1814,6822.327179460761
1815,6789.2301111636425
1816,6755.407544379754
1817,6720.26189732451
1818,6683.11785320713
1819,6643.543066094993
1820,6601.52037290216
1821,6557.177139107299
1822,6510.4269180723595
1823,6461.34112896293
1824,6410.6723160672655
1825,6359.448784583808
1826,6308.417479651191
1827,6258.016623801214
1828,6208.288184531436
1829,6158.850950103566
1830,6109.33180855093
1831,6059.747297543455
1832,6010.274840717477
1833,5960.884130012748
1834,5911.431353844679
1835,5861.947904243029
1836,5812.782640829804
1837,5764.434796630911
1838,5717.336154874074
1839,5671.819246644239
1840,5627.905953503282
1841,5585.223365035836
1842,5543.351321524242
1843,5502.010140239834
1844,5460.975048343847
1845,5420.159352168763
1846,5380.046074881905
1847,5341.835115560529
1848,5306.586887464906
1849,5274.539177878254
1850,5245.743870542204
1851,5220.585416646601
1852,5199.388040326807
1853,5182.362183049252
1854,5169.825644123988
1855,5161.816793397977
1856,5157.910958149511
1857,5157.921317552997
1858,5162.281519954175
1859,5171.355381516456
1860,5184.9172860634
1861,5202.611845040583
1862,5224.298249603241
1863,5249.719575674098
1864,5278.406829266631
1865,5309.9571063759095
1866,5344.2352017594185
1867,5381.47092839225
1868,5421.88199036636
1869,5465.200600408759
1870,5511.051693254669
1871,5559.415975102479
1872,5610.2836593769225
1873,5663.3668611891335
1874,5718.366631728267
1875,5775.0506771011
1876,5833.009028336356
1877,5891.743334791158
1878,5951.019995932376
1879,6010.825321194611
1880,6071.156934272764
1881,6132.04166123621
1882,6193.358641497033
1883,6254.580249786834
1884,6314.89472988699
1885,6373.499414989392
1886,6429.852995376988
1887,6483.831600588341
1888,6535.5476176213415
1889,6584.967803897989
1890,6632.007426067403
1891,6676.993122129203
1892,6720.463185693864
1893,6762.600394010976
1894,6803.471048211201
1895,6843.407978185514
1896,6882.564460449825
1897,6920.548090975014
1898,6956.828147888091
1899,6991.175613958332
1900,7023.555102085717
1901,7053.705046273863
1902,7080.954587270599
1903,7104.659752567699
1904,7124.795615326726
1905,7141.808709998258
1906,7155.998090752473
1907,7167.234095537852
1908,7175.047496212279
1909,7178.924322223687
1910,7178.580483995185
1911,7174.009615026401
1912,7165.411385840183
1913,7153.030335365303
1914,7136.997644794504
1915,7117.312904311341
1916,7093.860474579762
1917,7066.520499563618
1918,7035.366037933967
1919,7000.660953214966
1920,6962.838852453672
1921,6922.6008555168
1922,6880.745029624006
1923,6837.868371620823
1924,6794.268459935874
1925,6749.824817603876
1926,6703.946262844331
1927,6655.857098028876
1928,6605.117627198571
1929,6552.108356102293
1930,6497.981320577638
1931,6444.059406862175
1932,6391.337110747872
1933,6340.303318425052
1934,6291.029134959343
1935,6243.3769420990275
1936,6197.005195397251
1937,6151.374510288333
1938,6106.047413319107
1939,6060.942333686205
1940,6016.235933692482
1941,5972.163704331115
1942,5928.877180429732
1943,5886.2409863941
1944,5843.787390747793
1945,5801.041274677646
1946,5757.887354351363
1947,5714.443798635674
1948,5670.747912950567
1949,5627.0340210091035
1950,5583.985795342228
1951,5542.244772851409
1952,5501.999309832257
1953,5463.101568364972
1954,5425.2911256237685
1955,5388.591130790584
1956,5353.683409547785
1957,5321.452828061459
1958,5292.277835258781
1959,5266.1522113248
1960,5243.018192165957
1961,5222.752905503367
1962,5205.266784650219
1963,5190.778873470175
1964,5179.779561681793
1965,5172.568117898568
1966,5169.042321633668
1967,5169.008514442652
1968,5172.3190520673525
1969,5178.7684125930355
1970,5188.355379207916
1971,5201.4296540358355
1972,5218.197938631296
1973,5238.490097674199
1974,5262.2291676099585
1975,5289.710554483797
1976,5321.303467956874
1977,5357.117182902258
1978,5396.965009605584
1979,5440.571441147249
1980,5487.665304314952
1981,5537.814113230689
1982,5590.597133239794
1983,5646.060281277677
1984,5704.377991635968
1985,5765.135588633003
1986,5827.608888748398
1987,5891.375246965338
1988,5956.2474213371825
1989,6022.082663803521
1990,6088.714225675694
1991,6155.740276017839
1992,6222.447692162745
1993,6288.049597786551
1994,6351.989336106225
1995,6414.143509763109
1996,6474.605686469674
1997,6533.165477200086
1998,6589.47333655476
1999,6643.692341123761
2000,6696.306911415224
2001,6747.392195622433
2002,6796.576081768475
2003,6843.492109144347
2004,6887.849992074044
2005,6929.200769743711
